day,hour,area,lat,lon,current_speed,free_flow_speed,traffic_level,temperature,code,windspeed
3,13,GIET NH,17.05948989,81.86937184,53,53,Low,32.2,2,9.7
3,13,DELTA hospital NH,17.01149942,81.80917916,58,58,Low,32.1,2,9
3,13,GSL NH,17.06768406,81.88328358,59,59,Low,32.5,1,11.7
3,13,JN Road NH,17.00800329,81.80995996,28,28,Low,32.1,2,9
3,13,RTC CS Mall,17.0003637,81.78944972,36,36,Low,32.3,2,9
3,13,Old Bypass Road,17.00504582,81.78015449,28,28,Low,32.3,2,9
3,13,Jampeta,17.00493586,81.7802133,22,27,Medium,32.3,2,9
3,13,Syamalamba Temple Rd,16.99930568,81.77559463,31,31,Low,32.3,2,9
3,13,Stadium Rd,16.99691874,81.77775541,24,24,Low,32.3,2,9
3,13,Anala venkata Apparao road,17.00781173,81.7921874,28,28,Low,32.2,2,9
3,13,Manasa Hospital,17.00771734,81.78586393,27,27,Low,32.3,2,9
3,13,Apex Hospital,17.00693863,81.79054341,28,28,Low,32.2,2,9
3,13,Nandamgani raju junction,17.00948697,81.77954017,14,21,Medium,32.3,2,9
3,13,Y juncton,17.01282624,81.78265352,24,36,Medium,32.3,2,9
3,13,Chiranjeevi Bus Stand,17.01457254,81.77861516,48,48,Low,32.3,2,9
3,13,Gokavaram Bus stand,17.00967985,81.77120172,27,27,Low,32.3,2,9
3,13,Devichowk to Mochi veedhi,17.00897558,81.77516315,20,20,Low,32.3,2,9
3,13,jandapanja road,17.00579395,81.77361261,27,27,Low,32.2,2,9
3,13,CMR Mall,17.00628565,81.77066111,27,27,Low,32.3,2,9
3,13,Markandeya swamy Temple Road,17.00241935,81.76737485,26,26,Low,32.4,2,9
3,13,Kathreru Road,17.02176665,81.77483965,24,30,Medium,32.3,2,9
3,13,Tirumala College Road,17.04317119,81.77557759,35,35,Low,32.4,2,9
3,13,Dhavaleswaram Main Road,16.95028008,81.78232137,34,34,Low,32.3,2,9
3,13,Church Center Bypass,17.00490403,81.78017113,28,28,Low,32.3,2,9
3,13,Central Jail Road,17.01834611,81.79134448,24,36,Medium,32.2,2,9
3,13,Brothern Church,17.023473,81.78349635,37,41,Low,32.2,2,9
3,13,Quary Market,17.03230697,81.78809778,48,48,Low,32.2,2,9
3,13,Airport Road,17.0417882,81.79431782,37,41,Low,32.2,2,9
3,13,Rial cum Road Bridge,16.99704708,81.76927354,45,45,Low,32.3,2,9
3,13,Main Road,16.99989159,81.77174995,27,27,Low,32.3,2,9
3,13,Bhanu Gudi,16.97072762,82.23604298,38,38,Low,31.6,2,10.7
3,13,Vankata Narayana Railway Gate,16.97309741,82.22603038,40,40,Low,32.2,2,9.7
3,13,Munsif Gari Junction,16.93705305,82.2329748,32,32,Low,31.9,3,10.3
3,13,Apt College Road,16.92997584,82.23448295,38,38,Low,31.9,3,10.3
3,13,Dairyfarm Centre,16.95630211,82.24871505,30,30,Low,32.2,2,9.7
3,13,Gaati Center,16.93563419,82.22835108,21,29,Medium,31.9,3,10.3
3,13,Nagamalli Thota Centre,16.98676611,82.24004443,38,38,Low,31.6,2,10.7
3,13,Temple Street,16.9469232,82.23195854,35,35,Low,32.2,2,9.7
3,13,Main Road,16.94777588,82.23388898,21,29,Medium,31.6,2,10.7
3,13,Sarpavaram Junction,16.99489545,82.24274883,7,11,Medium,31.6,2,10.7
3,13,Pr Clg Road,16.95806544,82.23109821,40,40,Low,32.2,2,9.7
3,13,Bala Cheruvu,16.95281937,82.2323379,39,39,Low,31.6,2,10.7
3,13,Nukalamma Temple,16.96300885,82.23441835,29,35,Medium,31.6,2,10.7
3,13,Cinema Road,16.94826209,82.23632529,18,22,Medium,32.2,2,9.7
3,13,Beach Road,17.00894764,82.28321349,26,26,Low,32.2,2,9.7
3,13,Glass House Centre,16.94871864,82.23396555,21,29,Medium,31.6,2,10.7
3,13,Gold Market Centre,16.94680648,82.23381229,22,30,Medium,31.6,2,10.7
3,13,Masjid Centre,16.95101841,82.23404475,24,24,Low,31.6,2,10.7
3,13,Fire Office Road,16.95625954,82.2331964,27,35,Medium,32.2,2,9.7
3,13,District Court,16.95750555,82.2270718,18,18,Low,31.6,2,10.7
3,13,Ggh,16.95516493,82.23011318,39,39,Low,31.6,2,10.7
3,13,Kokila Centre,16.95965298,82.22372616,39,39,Low,32.2,2,9.7
3,13,Drivers Colony,16.91956872,82.23867107,51,51,Low,31.9,3,10.3
3,13,Rto Office,16.9755554,82.24875196,41,41,Low,32.2,2,9.7
3,13,Vakalapudi Junction,17.00611779,82.26343084,26,26,Low,32.2,2,9.7
3,13,Indrapalem Bridge,16.95965298,82.22372616,39,39,Low,32.2,2,9.7
3,13,Revenue Office,16.95391532,82.23158617,40,40,Low,31.6,2,10.7
3,13,Bus Stand,16.96862888,82.23962547,30,30,Low,31.6,2,10.7
3,13,Jntuk Road,16.9733395,82.23687898,41,41,Low,32.2,2,9.7
3,13,Kalpana Centre,16.95614085,82.23667032,17,17,Low,32.2,2,9.7
3,13,Jagannadhapuram Bridge,16.94224349,82.23327483,22,30,Medium,32.2,2,9.7
3,13,Kakinada Anchorage Port,16.93999009,82.2562341,27,27,Low,32.2,2,9.7
3,13,Karnam Gari Junction,16.977303,82.22772654,38,38,Low,31.6,2,10.7
3,13,Pitapuram Kakinada Road,17.00123968,82.24517314,28,40,Medium,31.6,2,10.7
3,13,Pitapuram Kakinada Highway,17.05454405,82.25091475,59,59,Low,32.2,2,9.7
3,13,Achampeta Junction,17.02251512,82.24885405,59,59,Low,32.2,2,9.7
3,13,Satya Gowri Theatre Road,16.94489627,82.23602479,26,26,Low,32.2,2,9.7
3,13,Madhavapatam Centre,16.99251444,82.21067511,40,40,Low,32.2,2,9.7
3,13,Gandhi Circle,16.96469875,82.22472639,40,40,Low,32.2,2,9.7
3,13,Light House,17.01400687,82.28410307,26,26,Low,32.2,2,9.7
3,14,Diwan Cheruvu,17.04629017,81.84391764,30,30,Low,32.5,3,10.2
3,14,Morumpudi Junction,16.99604829,81.80198795,33,33,Low,32.2,2,9.7
3,14,VL Puram,17.00036112,81.79457901,36,36,Low,32.2,2,9.7
3,14,Bommuru Junction,16.97002604,81.79820779,44,53,Medium,32.2,2,9.7
3,14,Lala Cheruvu,17.02593121,81.80629901,44,53,Medium,32,2,9.7
3,14,Pushkar Ghat Cir,17.00696903,81.76790598,27,27,Low,32.2,2,9.7
3,14,Azad Chowk,17.00665391,81.77629003,9,9,Low,32.2,2,9.7
3,14,Devi Chowk Circle,17.00979647,81.77610013,27,27,Low,32.2,2,9.7
3,14,Balajipeta Junction,16.97671458,81.79384357,44,53,Medium,32.3,2,9.7
3,14,Kesavaram Railway gate,16.9311275,81.88170907,22,22,Low,32.2,3,10.4
3,14,GIET NH,17.05948989,81.86937184,44,53,Medium,32.2,3,10.2
3,14,DELTA hospital NH,17.01149942,81.80917916,58,58,Low,32,2,9.7
3,14,GSL NH,17.06768406,81.88328358,59,59,Low,32.5,2,11.5
3,14,JN Road NH,17.00800329,81.80995996,28,28,Low,32,2,9.7
3,14,RTC CS Mall,17.0003637,81.78944972,36,36,Low,32.2,2,9.7
3,14,Old Bypass Road,17.00504582,81.78015449,28,28,Low,32.2,2,9.7
3,14,Jampeta,17.00493586,81.7802133,28,28,Low,32.2,2,9.7
3,14,Syamalamba Temple Rd,16.99930568,81.77559463,31,31,Low,32.2,2,9.7
3,14,Stadium Rd,16.99691874,81.77775541,20,23,Low,32.2,2,9.7
3,14,Anala venkata Apparao road,17.00781173,81.7921874,28,28,Low,32.1,2,9.7
3,14,Manasa Hospital,17.00771734,81.78586393,27,27,Low,32.2,2,9.7
3,14,Apex Hospital,17.00693863,81.79054341,28,28,Low,32.1,2,9.7
3,14,Nandamgani raju junction,17.00948697,81.77954017,16,20,Medium,32.2,2,9.7
3,14,Y juncton,17.01282624,81.78265352,30,36,Medium,32.2,2,9.7
3,14,Chiranjeevi Bus Stand,17.01457254,81.77861516,48,48,Low,32.2,2,9.7
3,14,Gokavaram Bus stand,17.00967985,81.77120172,27,27,Low,32.2,2,9.7
3,14,Devichowk to Mochi veedhi,17.00897558,81.77516315,20,20,Low,32.2,2,9.7
3,14,jandapanja road,17.00579395,81.77361261,27,27,Low,32.2,2,9.7
3,14,CMR Mall,17.00628565,81.77066111,27,27,Low,32.2,2,9.7
3,14,Markandeya swamy Temple Road,17.00241935,81.76737485,26,26,Low,32.3,2,9.7
3,14,Kathreru Road,17.02176665,81.77483965,30,30,Low,32.2,2,9.7
3,14,Tirumala College Road,17.04317119,81.77557759,35,35,Low,32.2,2,9.7
3,14,Dhavaleswaram Main Road,16.95028008,81.78232137,34,34,Low,32.2,2,9.7
3,14,Church Center Bypass,17.00490403,81.78017113,28,28,Low,32.2,2,9.7
3,14,Central Jail Road,17.01834611,81.79134448,37,37,Low,32.1,2,9.7
3,14,Brothern Church,17.023473,81.78349635,42,42,Low,32.2,2,9.7
3,14,Quary Market,17.03230697,81.78809778,48,48,Low,32.1,2,9.7
3,14,Airport Road,17.0417882,81.79431782,42,42,Low,32.2,2,9.7
3,14,Rial cum Road Bridge,16.99704708,81.76927354,45,45,Low,32.2,2,9.7
3,14,Main Road,16.99989159,81.77174995,27,27,Low,32.2,2,9.7
3,14,Bhanu Gudi,16.97072762,82.23604298,38,38,Low,31.5,80,12.5
3,14,Vankata Narayana Railway Gate,16.97309741,82.22603038,40,40,Low,31.9,80,11
3,14,Munsif Gari Junction,16.93705305,82.2329748,17,31,Medium,31.8,80,10.7
3,14,Apt College Road,16.92997584,82.23448295,27,37,Medium,31.8,80,10.7
3,14,Dairyfarm Centre,16.95630211,82.24871505,30,30,Low,31.9,80,11
3,14,Gaati Center,16.93563419,82.22835108,23,29,Medium,31.8,80,10.7
3,14,Nagamalli Thota Centre,16.98676611,82.24004443,38,38,Low,31.5,80,12.5
3,14,Temple Street,16.9469232,82.23195854,35,35,Low,31.9,80,11
3,14,Main Road,16.94777588,82.23388898,23,29,Medium,31.5,80,12.5
3,14,Sarpavaram Junction,16.99489545,82.24274883,5,10,Medium,31.5,80,12.5
3,14,Pr Clg Road,16.95806544,82.23109821,40,40,Low,31.9,80,11
3,14,Bala Cheruvu,16.95281937,82.2323379,33,39,Medium,31.5,80,12.5
3,14,Nukalamma Temple,16.96300885,82.23441835,26,34,Medium,31.5,80,12.5
3,14,Cinema Road,16.94826209,82.23632529,23,23,Low,31.9,80,11
3,14,Beach Road,17.00894764,82.28321349,26,26,Low,31.9,80,11
3,14,Glass House Centre,16.94871864,82.23396555,23,29,Medium,31.5,80,12.5
3,14,Gold Market Centre,16.94680648,82.23381229,23,29,Medium,31.5,80,12.5
3,14,Masjid Centre,16.95101841,82.23404475,24,24,Low,31.5,80,12.5
3,14,Fire Office Road,16.95625954,82.2331964,26,34,Medium,31.9,80,11
3,14,District Court,16.95750555,82.2270718,18,18,Low,31.5,80,12.5
3,14,Ggh,16.95516493,82.23011318,33,39,Medium,31.5,80,12.5
3,14,Kokila Centre,16.95965298,82.22372616,33,39,Medium,31.9,80,11
3,14,Drivers Colony,16.91956872,82.23867107,51,51,Low,31.8,80,10.7
3,14,Rto Office,16.9755554,82.24875196,33,40,Medium,31.9,80,11
3,14,Vakalapudi Junction,17.00611779,82.26343084,26,26,Low,31.9,80,11
3,14,Indrapalem Bridge,16.95965298,82.22372616,33,39,Medium,31.9,80,11
3,14,Revenue Office,16.95391532,82.23158617,40,40,Low,31.5,80,12.5
3,14,Bus Stand,16.96862888,82.23962547,30,30,Low,31.5,80,12.5
3,14,Jntuk Road,16.9733395,82.23687898,33,40,Medium,31.9,80,11
3,14,Kalpana Centre,16.95614085,82.23667032,17,17,Low,31.9,80,11
3,14,Jagannadhapuram Bridge,16.94224349,82.23327483,23,29,Medium,31.9,80,11
3,14,Kakinada Anchorage Port,16.93999009,82.2562341,27,27,Low,31.9,80,11
3,14,Karnam Gari Junction,16.977303,82.22772654,38,38,Low,31.5,80,12.5
3,14,Pitapuram Kakinada Road,17.00123968,82.24517314,41,41,Low,31.5,80,12.5
3,14,Pitapuram Kakinada Highway,17.05454405,82.25091475,59,59,Low,31.9,80,11
3,14,Achampeta Junction,17.02251512,82.24885405,59,59,Low,31.9,80,11
3,14,Satya Gowri Theatre Road,16.94489627,82.23602479,26,26,Low,31.9,80,11
3,14,Madhavapatam Centre,16.99251444,82.21067511,40,40,Low,31.9,80,11
3,14,Gandhi Circle,16.96469875,82.22472639,40,40,Low,31.9,80,11
3,14,Light House,17.01400687,82.28410307,26,26,Low,31.9,80,11
3,15,Diwan Cheruvu,17.04629017,81.84391764,30,30,Low,31.7,3,11
3,15,Morumpudi Junction,16.99604829,81.80198795,33,33,Low,31.1,2,10.5
3,15,VL Puram,17.00036112,81.79457901,36,36,Low,31.1,2,10.5
3,15,Bommuru Junction,16.97002604,81.79820779,44,52,Medium,31.1,2,10.5
3,15,Lala Cheruvu,17.02593121,81.80629901,44,52,Medium,30.9,2,10.5
3,15,Pushkar Ghat Cir,17.00696903,81.76790598,21,26,Medium,31.1,2,10.5
3,15,Azad Chowk,17.00665391,81.77629003,9,9,Low,31.1,2,10.5
3,15,Devi Chowk Circle,17.00979647,81.77610013,21,26,Medium,31.1,2,10.5
3,15,Balajipeta Junction,16.97671458,81.79384357,45,52,Low,31.1,2,10.5
3,15,Kesavaram Railway gate,16.9311275,81.88170907,22,22,Low,31.5,3,11.1
3,15,GIET NH,17.05948989,81.86937184,45,52,Low,31.5,3,11
3,15,DELTA hospital NH,17.01149942,81.80917916,58,58,Low,30.9,2,10.5
3,15,GSL NH,17.06768406,81.88328358,59,59,Low,32.1,2,11.5
3,15,JN Road NH,17.00800329,81.80995996,28,28,Low,30.9,2,10.5
3,15,RTC CS Mall,17.0003637,81.78944972,36,36,Low,31.1,2,10.5
3,15,Old Bypass Road,17.00504582,81.78015449,21,28,Medium,31.1,2,10.5
3,15,Jampeta,17.00493586,81.7802133,22,27,Medium,31,2,10.5
3,15,Syamalamba Temple Rd,16.99930568,81.77559463,31,31,Low,31.1,2,10.5
3,15,Stadium Rd,16.99691874,81.77775541,18,24,Medium,31.1,2,10.5
3,15,Anala venkata Apparao road,17.00781173,81.7921874,28,28,Low,31,2,10.5
3,15,Manasa Hospital,17.00771734,81.78586393,27,27,Low,31.1,2,10.5
3,15,Apex Hospital,17.00693863,81.79054341,28,28,Low,31,2,10.5
3,15,Nandamgani raju junction,17.00948697,81.77954017,16,21,Medium,31.1,2,10.5
3,15,Y juncton,17.01282624,81.78265352,37,37,Low,31.1,2,10.5
3,15,Chiranjeevi Bus Stand,17.01457254,81.77861516,48,48,Low,31.1,2,10.5
3,15,Gokavaram Bus stand,17.00967985,81.77120172,21,27,Medium,31.1,2,10.5
3,15,Devichowk to Mochi veedhi,17.00897558,81.77516315,20,20,Low,31.1,2,10.5
3,15,jandapanja road,17.00579395,81.77361261,21,27,Medium,31,2,10.5
3,15,CMR Mall,17.00628565,81.77066111,21,27,Medium,31.1,2,10.5
3,15,Markandeya swamy Temple Road,17.00241935,81.76737485,26,26,Low,31.2,2,10.5
3,15,Kathreru Road,17.02176665,81.77483965,30,30,Low,31.1,2,10.5
3,15,Tirumala College Road,17.04317119,81.77557759,35,35,Low,31.1,2,10.5
3,15,Dhavaleswaram Main Road,16.95028008,81.78232137,34,34,Low,31.1,2,10.5
3,15,Church Center Bypass,17.00490403,81.78017113,21,28,Medium,31,2,10.5
3,15,Central Jail Road,17.01834611,81.79134448,37,37,Low,31,2,10.5
3,15,Brothern Church,17.023473,81.78349635,42,42,Low,31,2,10.5
3,15,Quary Market,17.03230697,81.78809778,48,48,Low,31,2,10.5
3,15,Airport Road,17.0417882,81.79431782,42,42,Low,31,2,10.5
3,15,Rial cum Road Bridge,16.99704708,81.76927354,33,45,Medium,31.1,2,10.5
3,15,Main Road,16.99989159,81.77174995,21,27,Medium,31.1,2,10.5
3,15,Bhanu Gudi,16.97072762,82.23604298,33,38,Low,31.3,80,12.2
3,15,Vankata Narayana Railway Gate,16.97309741,82.22603038,32,40,Medium,31.6,80,11
3,15,Munsif Gari Junction,16.93705305,82.2329748,32,32,Low,31.5,80,10.7
3,15,Apt College Road,16.92997584,82.23448295,30,37,Medium,31.5,80,10.7
3,15,Dairyfarm Centre,16.95630211,82.24871505,30,30,Low,31.6,80,11
3,15,Gaati Center,16.93563419,82.22835108,30,30,Low,31.5,80,10.7
3,15,Nagamalli Thota Centre,16.98676611,82.24004443,33,38,Low,31.3,80,12.2
3,15,Temple Street,16.9469232,82.23195854,35,35,Low,31.6,80,11
3,15,Main Road,16.94777588,82.23388898,30,30,Low,31.3,80,12.2
3,15,Sarpavaram Junction,16.99489545,82.24274883,11,11,Low,31.3,80,12.2
3,15,Pr Clg Road,16.95806544,82.23109821,32,40,Medium,31.6,80,11
3,15,Bala Cheruvu,16.95281937,82.2323379,39,39,Low,31.3,80,12.2
3,15,Nukalamma Temple,16.96300885,82.23441835,35,35,Low,31.3,80,12.2
3,15,Cinema Road,16.94826209,82.23632529,23,23,Low,31.6,80,11
3,15,Beach Road,17.00894764,82.28321349,26,26,Low,31.6,80,11
3,15,Glass House Centre,16.94871864,82.23396555,30,30,Low,31.3,80,12.2
3,15,Gold Market Centre,16.94680648,82.23381229,30,30,Low,31.3,80,12.2
3,15,Masjid Centre,16.95101841,82.23404475,24,24,Low,31.3,80,12.2
3,15,Fire Office Road,16.95625954,82.2331964,35,35,Low,31.6,80,11
3,15,District Court,16.95750555,82.2270718,18,18,Low,31.3,80,12.2
3,15,Ggh,16.95516493,82.23011318,39,39,Low,31.3,80,12.2
3,15,Kokila Centre,16.95965298,82.22372616,39,39,Low,31.6,80,11
3,15,Drivers Colony,16.91956872,82.23867107,51,51,Low,31.5,80,10.7
3,15,Rto Office,16.9755554,82.24875196,33,40,Medium,31.6,80,11
3,15,Vakalapudi Junction,17.00611779,82.26343084,26,26,Low,31.6,80,11
3,15,Indrapalem Bridge,16.95965298,82.22372616,39,39,Low,31.6,80,11
3,15,Revenue Office,16.95391532,82.23158617,32,40,Medium,31.3,80,12.2
3,15,Bus Stand,16.96862888,82.23962547,30,30,Low,31.3,80,12.2
3,15,Jntuk Road,16.9733395,82.23687898,33,40,Medium,31.6,80,11
3,15,Kalpana Centre,16.95614085,82.23667032,17,17,Low,31.6,80,11
3,15,Jagannadhapuram Bridge,16.94224349,82.23327483,30,30,Low,31.6,80,11
3,15,Kakinada Anchorage Port,16.93999009,82.2562341,27,27,Low,31.6,80,11
3,15,Karnam Gari Junction,16.977303,82.22772654,38,38,Low,31.3,80,12.2
3,15,Pitapuram Kakinada Road,17.00123968,82.24517314,33,41,Medium,31.3,80,12.2
3,15,Pitapuram Kakinada Highway,17.05454405,82.25091475,59,59,Low,31.6,80,11
3,15,Achampeta Junction,17.02251512,82.24885405,59,59,Low,31.6,80,11
3,15,Satya Gowri Theatre Road,16.94489627,82.23602479,26,26,Low,31.6,80,11
3,15,Madhavapatam Centre,16.99251444,82.21067511,32,40,Medium,31.6,80,11
3,15,Gandhi Circle,16.96469875,82.22472639,32,40,Medium,31.6,80,11
3,15,Light House,17.01400687,82.28410307,26,26,Low,31.6,80,11
4,11,Diwan Cheruvu,17.04629017,81.84391764,30,30,Low,32,2,1.6
4,11,Morumpudi Junction,16.99604829,81.80198795,33,33,Low,32.1,2,0.7
4,11,VL Puram,17.00036112,81.79457901,36,36,Low,32.2,2,0.7
4,11,Bommuru Junction,16.97002604,81.79820779,45,52,Low,32.2,2,0.7
4,11,Lala Cheruvu,17.02593121,81.80629901,45,52,Low,31.9,2,0.7
4,11,Pushkar Ghat Cir,17.00696903,81.76790598,27,27,Low,32.1,2,0.7
4,11,Azad Chowk,17.00665391,81.77629003,9,9,Low,32.1,2,0.7
4,11,Devi Chowk Circle,17.00979647,81.77610013,27,27,Low,32.1,2,0.7
4,11,Balajipeta Junction,16.97671458,81.79384357,45,52,Low,32.2,2,0.7
4,11,Kesavaram Railway gate,16.9311275,81.88170907,22,22,Low,32.5,2,2
4,11,GIET NH,17.05948989,81.86937184,45,52,Low,31.8,2,1.6
4,11,DELTA hospital NH,17.01149942,81.80917916,58,58,Low,31.9,2,0.7
4,11,GSL NH,17.06768406,81.88328358,59,59,Low,32.1,1,2
4,11,JN Road NH,17.00800329,81.80995996,28,28,Low,31.9,2,0.7
4,11,RTC CS Mall,17.0003637,81.78944972,36,36,Low,32.2,2,0.7
4,11,Old Bypass Road,17.00504582,81.78015449,22,28,Medium,32,2,0.7
4,11,Jampeta,17.00493586,81.7802133,20,27,Medium,32,2,0.7
4,11,Syamalamba Temple Rd,16.99930568,81.77559463,31,31,Low,32.1,2,0.7
4,11,Stadium Rd,16.99691874,81.77775541,12,24,Medium,32.2,2,0.7
4,11,Anala venkata Apparao road,17.00781173,81.7921874,28,28,Low,32,2,0.7
4,11,Manasa Hospital,17.00771734,81.78586393,27,27,Low,32,2,0.7
4,11,Apex Hospital,17.00693863,81.79054341,22,28,Medium,32,2,0.7
4,11,Nandamgani raju junction,17.00948697,81.77954017,13,20,Medium,32.1,2,0.7
4,11,Y juncton,17.01282624,81.78265352,28,36,Medium,32.1,2,0.7
4,11,Chiranjeevi Bus Stand,17.01457254,81.77861516,48,48,Low,32.1,2,0.7
4,11,Gokavaram Bus stand,17.00967985,81.77120172,27,27,Low,32.1,2,0.7
4,11,Devichowk to Mochi veedhi,17.00897558,81.77516315,15,20,Medium,32.1,2,0.7
4,11,jandapanja road,17.00579395,81.77361261,27,27,Low,32,2,0.7
4,11,CMR Mall,17.00628565,81.77066111,27,27,Low,32.1,2,0.7
4,11,Markandeya swamy Temple Road,17.00241935,81.76737485,26,26,Low,32.2,2,0.7
4,11,Kathreru Road,17.02176665,81.77483965,22,29,Medium,32,2,0.7
4,11,Tirumala College Road,17.04317119,81.77557759,35,35,Low,32.2,2,0.7
4,11,Dhavaleswaram Main Road,16.95028008,81.78232137,34,34,Low,32.2,2,0.7
4,11,Church Center Bypass,17.00490403,81.78017113,23,28,Medium,32,2,0.7
4,11,Central Jail Road,17.01834611,81.79134448,25,37,Medium,32,2,0.7
4,11,Brothern Church,17.023473,81.78349635,42,42,Low,32,2,0.7
4,11,Quary Market,17.03230697,81.78809778,48,48,Low,32,2,0.7
4,11,Airport Road,17.0417882,81.79431782,42,42,Low,32,2,0.7
4,11,Rial cum Road Bridge,16.99704708,81.76927354,45,45,Low,32.2,2,0.7
4,11,Main Road,16.99989159,81.77174995,27,27,Low,32,2,0.7
4,11,Bhanu Gudi,16.97072762,82.23604298,30,38,Medium,32.2,2,3.8
4,11,Vankata Narayana Railway Gate,16.97309741,82.22603038,40,40,Low,32.8,1,2.9
4,11,Munsif Gari Junction,16.93705305,82.2329748,32,32,Low,32.7,2,0.5
4,11,Apt College Road,16.92997584,82.23448295,38,38,Low,32.7,2,0.5
4,11,Dairyfarm Centre,16.95630211,82.24871505,30,30,Low,32.8,1,2.9
4,11,Gaati Center,16.93563419,82.22835108,24,30,Medium,32.7,2,0.5
4,11,Nagamalli Thota Centre,16.98676611,82.24004443,29,38,Medium,32.2,2,3.8
4,11,Temple Street,16.9469232,82.23195854,35,35,Low,32.8,1,2.9
4,11,Main Road,16.94777588,82.23388898,23,30,Medium,32.2,2,3.8
4,11,Sarpavaram Junction,16.99489545,82.24274883,4,10,High,32.2,2,3.8
4,11,Pr Clg Road,16.95806544,82.23109821,40,40,Low,32.8,1,2.9
4,11,Bala Cheruvu,16.95281937,82.2323379,39,39,Low,32.2,2,3.8
4,11,Nukalamma Temple,16.96300885,82.23441835,27,35,Medium,32.2,2,3.8
4,11,Cinema Road,16.94826209,82.23632529,16,22,Medium,32.8,1,2.9
4,11,Beach Road,17.00894764,82.28321349,26,26,Low,32.8,1,2.9
4,11,Glass House Centre,16.94871864,82.23396555,23,30,Medium,32.2,2,3.8
4,11,Gold Market Centre,16.94680648,82.23381229,23,30,Medium,32.2,2,3.8
4,11,Masjid Centre,16.95101841,82.23404475,24,24,Low,32.2,2,3.8
4,11,Fire Office Road,16.95625954,82.2331964,27,35,Medium,32.8,1,2.9
4,11,District Court,16.95750555,82.2270718,18,18,Low,32.2,2,3.8
4,11,Ggh,16.95516493,82.23011318,39,39,Low,32.2,2,3.8
4,11,Kokila Centre,16.95965298,82.22372616,39,39,Low,32.8,1,2.9
4,11,Drivers Colony,16.91956872,82.23867107,51,51,Low,32.7,2,0.5
4,11,Rto Office,16.9755554,82.24875196,30,40,Medium,32.8,1,2.9
4,11,Vakalapudi Junction,17.00611779,82.26343084,26,26,Low,32.8,1,2.9
4,11,Indrapalem Bridge,16.95965298,82.22372616,39,39,Low,32.8,1,2.9
4,11,Revenue Office,16.95391532,82.23158617,40,40,Low,32.2,2,3.8
4,11,Bus Stand,16.96862888,82.23962547,30,30,Low,32.2,2,3.8
4,11,Jntuk Road,16.9733395,82.23687898,30,40,Medium,32.8,1,2.9
4,11,Kalpana Centre,16.95614085,82.23667032,5,18,High,32.8,1,2.9
4,11,Jagannadhapuram Bridge,16.94224349,82.23327483,23,29,Medium,32.8,1,2.9
4,11,Kakinada Anchorage Port,16.93999009,82.2562341,27,27,Low,32.8,1,2.9
4,11,Karnam Gari Junction,16.977303,82.22772654,29,37,Medium,32.2,2,3.8
4,11,Pitapuram Kakinada Road,17.00123968,82.24517314,30,40,Medium,32.2,2,3.8
4,11,Pitapuram Kakinada Highway,17.05454405,82.25091475,59,59,Low,32.8,1,2.9
4,11,Achampeta Junction,17.02251512,82.24885405,59,59,Low,32.8,1,2.9
4,11,Satya Gowri Theatre Road,16.94489627,82.23602479,26,26,Low,32.8,1,2.9
4,11,Madhavapatam Centre,16.99251444,82.21067511,40,40,Low,32.8,1,2.9
4,11,Gandhi Circle,16.96469875,82.22472639,40,40,Low,32.8,1,2.9
4,11,Light House,17.01400687,82.28410307,26,26,Low,32.8,1,2.9
4,12,Diwan Cheruvu,17.04629017,81.84391764,30,30,Low,32,2,1.6
4,12,Morumpudi Junction,16.99604829,81.80198795,33,33,Low,32.1,2,0.7
4,12,VL Puram,17.00036112,81.79457901,36,36,Low,32.2,2,0.7
4,12,Bommuru Junction,16.97002604,81.79820779,42,53,Medium,32.2,2,0.7
4,12,Lala Cheruvu,17.02593121,81.80629901,42,53,Medium,32.1,2,0.7
4,12,Pushkar Ghat Cir,17.00696903,81.76790598,27,27,Low,32.3,2,0.7
4,12,Azad Chowk,17.00665391,81.77629003,9,9,Low,32.3,2,0.7
4,12,Devi Chowk Circle,17.00979647,81.77610013,27,27,Low,32.3,2,0.7
4,12,Balajipeta Junction,16.97671458,81.79384357,42,53,Medium,32.4,2,0.7
4,12,Kesavaram Railway gate,16.9311275,81.88170907,22,22,Low,32.7,2,1.8
4,12,GIET NH,17.05948989,81.86937184,42,53,Medium,32.1,2,1.3
4,12,DELTA hospital NH,17.01149942,81.80917916,58,58,Low,32.2,2,0.7
4,12,GSL NH,17.06768406,81.88328358,59,59,Low,32.5,1,2.1
4,12,JN Road NH,17.00800329,81.80995996,25,28,Low,32.2,2,0.7
4,12,RTC CS Mall,17.0003637,81.78944972,36,36,Low,32.4,2,0.7
4,12,Old Bypass Road,17.00504582,81.78015449,28,28,Low,32.3,2,0.7
4,12,Jampeta,17.00493586,81.7802133,21,27,Medium,32.3,2,0.7
4,12,Syamalamba Temple Rd,16.99930568,81.77559463,31,31,Low,32.3,2,0.7
4,12,Stadium Rd,16.99691874,81.77775541,11,24,High,32.4,2,0.7
4,12,Anala venkata Apparao road,17.00781173,81.7921874,28,28,Low,32.2,2,0.7
4,12,Manasa Hospital,17.00771734,81.78586393,22,26,Medium,32.3,2,0.7
4,12,Apex Hospital,17.00693863,81.79054341,21,27,Medium,32.2,2,0.7
4,12,Nandamgani raju junction,17.00948697,81.77954017,9,20,High,32.3,2,0.7
